labels,log
16,"catholicroundup.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/285592/"
16,"econews.site CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/285593/"
16,"sssilkplaster.in CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/285595/"
16,"reddew28c.bazar CNAME . ; Botnet C2 - confidence level: 75% (2021_12_24), see https://threatfox.abuse.ch/ioc/285534/"
16,"bluehail.bazar CNAME . ; Botnet C2 - confidence level: 75% (2021_12_24), see https://threatfox.abuse.ch/ioc/285535/"
16,"whitestorm9p.bazar CNAME . ; Botnet C2 - confidence level: 75% (2021_12_24), see https://threatfox.abuse.ch/ioc/285536/"
16,"spimujgspcmfrigdfjeufcdbeeuhjjui.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284592/"
16,"udguijgeupsubfcimcbjghmcbbpepjbh.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284593/"
16,"udobaaujaobgpcmfodafemhaereeejrr.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284594/"
16,"uebgpiojgbobmuffmcjbcfipdmgfejbu.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284595/"
16,"fmjpmbjsdirapeprrcierohgupcbfpob.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284579/"
16,"geacuegfigpfsdaofjhfesosbarajfgs.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284580/"
16,"gfiaehpfohddcjpuamrcsbsaciubuhjo.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284581/"
16,"ijhbrphodechmcrdjudccegmicembsir.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284582/"
16,"johpfoprucccbbjfdbmrseuoppejdoci.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284583/"
16,"mpdiccrfubmaomiidsaesrmfpoujhdgu.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284584/"
16,"ocofbdrioehsjdaaujfmgofoddcciuhs.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284585/"
16,"odagmdjochhbgacdmjhbabgbaigjcsep.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284586/"
16,"oiamrdcdjhspucccdrajefabjimssmcm.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284587/"
16,"pcgchgsscgsbjedusijedcgjpcpfgmpm.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284588/"
16,"rppmbbdacuojusecmgimormdrhiidpca.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284589/"
16,"sbsmcfpfjrpruuohfsjggdmbomucaffp.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284590/"
16,"sfdmoamhcsfdpocfgdifmjcgcedjbsui.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284591/"
16,"amasacdddorjbreisgihduhicfeoiapu.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284566/"
16,"aocbacjcpjmbshjmacisojfbugjjgjed.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284567/"
16,"apsojbbichcrjdcbdguihudberfhbcum.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284568/"
16,"bfcfbgisarbocfjfpsacfbdsihihobeu.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284569/"
16,"ccjmddpbicdcasrdcaegjohmeoedarmh.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284570/"
16,"cmcmhhfsoermgrpjbhcjrrjofjibpodg.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284571/"
16,"cpebgfmpmrropiighmamobhoacsbigaf.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284572/"
16,"dfuimiubaifhimoofmfpbmdjjedaaphs.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284573/"
16,"ebdijccirfemmpggbushbspopffmrdee.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284574/"
16,"ehsmogapfhpodocghfueoffmfjufajug.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284575/"
16,"fcoidsgsfdpbpasphbsusaismbhsohep.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284576/"
16,"fcpoosadmimpcgbdardapcdibhaisdci.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284577/"
16,"ffasdpbirmacdsorbssiapchppirjaho.live CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284578/"
16,"hipi.com.br CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284563/"
16,"hipyfitness.com.br CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284564/"
16,"qpzgycqagykg.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284549/"
16,"roonblwracbz.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284550/"
16,"udcwwifmzesy.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284551/"
16,"utshqlpwkkan.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284552/"
16,"wswyznfiyigl.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284553/"
16,"zcyzcwglozsy.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284554/"
16,"gjyniitkxqyj.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284544/"
16,"lprxarkaujzy.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284545/"
16,"omdtmdqytjuu.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284546/"
16,"pjkkxkgrfzaw.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284547/"
16,"pogjyceaiaxz.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284548/"
16,"medusabotnet.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284523/"
16,"bot.medusabotnet.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284524/"
16,"ad-postback.biz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_24), see https://threatfox.abuse.ch/ioc/284496/"
16,"bendercarpetg.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_23), see https://threatfox.abuse.ch/ioc/283251/"
16,"dillonservicess.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_23), see https://threatfox.abuse.ch/ioc/283238/"
16,"mathewsoutputg.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_23), see https://threatfox.abuse.ch/ioc/283232/"
16,"peckmangog.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_23), see https://threatfox.abuse.ch/ioc/283233/"
16,"gordonfunds.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_23), see https://threatfox.abuse.ch/ioc/283234/"
16,"medranoborings.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_23), see https://threatfox.abuse.ch/ioc/283235/"
16,"jerenyankipong.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2021_12_22), see https://threatfox.abuse.ch/ioc/281772/"
16,"quues.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_21), see https://threatfox.abuse.ch/ioc/280461/"
16,"xairdone.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_20), see https://threatfox.abuse.ch/ioc/278436/"
16,"metaljeffersond.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_20), see https://threatfox.abuse.ch/ioc/278007/"
16,"patelboostg.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_20), see https://threatfox.abuse.ch/ioc/278008/"
16,"roomnielsend.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_20), see https://threatfox.abuse.ch/ioc/278009/"
16,"jobcomesterd18.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/278003/"
16,"jobcomesterd19.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/278004/"
16,"jobcomesterd20.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/278005/"
16,"jobcomesterd11.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/277996/"
16,"jobcomesterd12.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/277997/"
16,"jobcomesterd13.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/277998/"
16,"jobcomesterd14.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/277999/"
16,"jobcomesterd15.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/278000/"
16,"jobcomesterd16.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/278001/"
16,"jobcomesterd17.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_20), see https://threatfox.abuse.ch/ioc/278002/"
16,"i.l33t-ppl.info CNAME . ; Botnet C2 - confidence level: 100% (2021_12_19), see https://threatfox.abuse.ch/ioc/277697/"
16,"i.shadow-mods.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_19), see https://threatfox.abuse.ch/ioc/277698/"
16,"agentewer.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277044/"
16,"agentmax.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277045/"
16,"alcantaralinf.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277046/"
16,"animemax.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277047/"
16,"doningstore.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277048/"
16,"estarwebs.buzz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277049/"
16,"joikarendal.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277011/"
16,"inpsaslimutari.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/277000/"
16,"f1n2nc32022.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_17), see https://threatfox.abuse.ch/ioc/276993/"
16,"mfpuejcfihfbcirmfhbdbuegjssmgbpm.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276696/"
16,"dicmhssepmsidahcbfhojigipobfsefa.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276689/"
16,"docpsigpecosugdeurasorsmaafpadsf.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276690/"
16,"fpoedoaagbcduashsjiddfrsibufemrs.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276691/"
16,"gcomdmgojmermhoaobrcdhcfbbcjghhr.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276692/"
16,"hsdecprrbdrcufacrerergpagosfreoa.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276693/"
16,"jrmcsdjriesibcuuhbgosbpuaebssiae.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276694/"
16,"jrursormegcrbrrbocsgsgmchrgbburf.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276695/"
16,"cbsoeddprpcsedhidrcegihbreubpoes.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276688/"
16,"newmanserverug.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276684/"
16,"sineko7.ru CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276674/"
16,"junfs.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276548/"
16,"bunced.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276502/"
16,"gaosrta.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276503/"
16,"hoafmzn.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276504/"
16,"koltary.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276505/"
16,"lartymanz.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276506/"
16,"martbaba.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276507/"
16,"nirvax.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276508/"
16,"ravenzt.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276509/"
16,"visont.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276510/"
16,"bartyba.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276500/"
16,"bromze.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_16), see https://threatfox.abuse.ch/ioc/276501/"
16,"alienatwebbros.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_15), see https://threatfox.abuse.ch/ioc/275926/"
16,"doedingwebros.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_15), see https://threatfox.abuse.ch/ioc/275927/"
16,"dombrosnatweb.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_15), see https://threatfox.abuse.ch/ioc/275928/"
16,"dowbrosnatweb.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_15), see https://threatfox.abuse.ch/ioc/275929/"
16,"failwebbros.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_15), see https://threatfox.abuse.ch/ioc/275930/"
16,"fowlingwebbros.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_15), see https://threatfox.abuse.ch/ioc/275931/"
16,"byaigelevl.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275794/"
16,"dadavipoliop.site CNAME . ; Botnet C2 - confidence level: 75% (2021_12_14), see https://threatfox.abuse.ch/ioc/275660/"
16,"alltheout.space CNAME . ; Botnet C2 - confidence level: 75% (2021_12_14), see https://threatfox.abuse.ch/ioc/275659/"
16,"fortunarah.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275651/"
16,"berukoneru.website CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275652/"
16,"gerukoneru.website CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275653/"
16,"f5s5duhn4rmisu.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275563/"
16,"ulks33g7t0udb4.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275564/"
16,"xai1mm2fpcflbq.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275565/"
16,"zhblkjk8nbietd.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275566/"
16,"zt5rksfhnlwdme.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275567/"
16,"0xi5r21wm89hql.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275558/"
16,"20xx65gn0assye.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275559/"
16,"cbcck7riewn59g.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275560/"
16,"e0tu0qo5dzfqr5.fit CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275561/"
16,"emda2dka59ksfy.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275562/"
16,"huhuhu.ooguy.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_14), see https://threatfox.abuse.ch/ioc/275524/"
16,"helloshoplegs.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275427/"
16,"sdsd.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275383/"
16,"agent.apacheorg.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275381/"
16,"apacheorg.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275382/"
16,"300gsyn.it CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275379/"
16,"agent.apacheorg.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275371/"
16,"apacheorg.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_13), see https://threatfox.abuse.ch/ioc/275372/"
16,"bleizcarsgood.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_13), see https://threatfox.abuse.ch/ioc/275351/"
16,"sbbsats5d5asdv3.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_12), see https://threatfox.abuse.ch/ioc/274695/"
16,"z7gzv6sw6ui9.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_12), see https://threatfox.abuse.ch/ioc/274696/"
16,"nazi.uy CNAME . ; Botnet C2 - confidence level: 100% (2021_12_11), see https://threatfox.abuse.ch/ioc/274549/"
16,"log.exposedbotnets.ru CNAME . ; Botnet C2 - confidence level: 100% (2021_12_11), see https://threatfox.abuse.ch/ioc/274531/"
16,"demicdefinite.ink CNAME . ; Botnet C2 - confidence level: 75% (2021_12_10), see https://threatfox.abuse.ch/ioc/273892/"
16,"hdgravity.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273765/"
16,"koyteo.business CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273496/"
16,"ovkral.world CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273497/"
16,"poaklace.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273498/"
16,"pubipen.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273499/"
16,"quexio.us CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273500/"
16,"thourxo.fashion CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273501/"
16,"unnebor.pro CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273502/"
16,"yekobyioxnab.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273441/"
16,"biwtblfbwv.casa CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273442/"
16,"ifswbaxmkol.cloud CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273433/"
16,"lxxbrmwgbkk.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273434/"
16,"myeldrqgjsdb.life CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273435/"
16,"qgxabnszrdns.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273436/"
16,"rzdywixixzy.cloud CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273437/"
16,"uerutxrsqi.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273438/"
16,"urgjnixhzf.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273439/"
16,"wozwobchitpr.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273440/"
16,"bpwocsltfdp.life CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273425/"
16,"chtopfjbunehp.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273426/"
16,"dgzjwkjgis.cloud CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273427/"
16,"dnnilppfegloh.life CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273428/"
16,"ertkzmrlagrex.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273429/"
16,"fgzqudjpoicgu.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273430/"
16,"frhoklqhapep.cloud CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273431/"
16,"gdmosrurjpwtf.eu CNAME . ; Botnet C2 - confidence level: 100% (2021_12_10), see https://threatfox.abuse.ch/ioc/273432/"
16,"firenicatrible.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_09), see https://threatfox.abuse.ch/ioc/272117/"
16,"veztywzreswyxlp.directory CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271555/"
16,"vistyhgjrezxcx.download CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271556/"
16,"xertsontriscler.agency CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271557/"
16,"frizfftylerdssa.art CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271550/"
16,"ghftrezbreskler.art CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271551/"
16,"ghtestrester.life CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271552/"
16,"nhfresterttt.casa CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271553/"
16,"seztrehjplk.in CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271554/"
16,"coterdesterbutom.date CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271546/"
16,"coterdesterbutom.bid CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271547/"
16,"festertyhuilp.download CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271548/"
16,"frestyernhtk.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271549/"
16,"hawman.cc.dvrlists.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271422/"
16,"error-analyse.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271157/"
16,"errors-analyse.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271158/"
16,"google-drives.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2021_12_09), see https://threatfox.abuse.ch/ioc/271159/"
16,"guguchrome.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_09), see https://threatfox.abuse.ch/ioc/270892/"
16,"darknode88.duckdns.org CNAME . ; Botnet C2 - confidence level: 75% (2021_12_08), see https://threatfox.abuse.ch/ioc/269455/"
16,"bgreenglobus.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_08), see https://threatfox.abuse.ch/ioc/268299/"
16,"valohad.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267819/"
16,"leteaxe.world CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267820/"
16,"giuseaze.business CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267821/"
16,"adantorandir.fashion CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267812/"
16,"baravey.pro CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267813/"
16,"dulaworish.host CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267814/"
